,precision,recall,f1-score,support
gista,0.0,0.0,0.0,0.0
breiðøx,0.0,0.0,0.0,0.0
skemmtiligr,0.0,0.0,0.0,0.0
merr,0.0,0.0,0.0,0.0
rangá,0.0,0.0,0.0,0.0
óráðinn,0.0,0.0,0.0,0.0
kvánbǿn,0.0,0.0,0.0,0.0
þórlakr,0.0,0.0,0.0,0.0
vilhjalmr,0.0,0.0,0.0,0.0
þengill,0.0,0.0,0.0,0.0
bragarlaun,0.0,0.0,0.0,0.0
dǫglingr,0.0,0.0,0.0,0.0
dyflinn,0.0,0.0,0.0,0.0
greppr,0.0,0.0,0.0,0.0
silfrrekinn,0.0,0.0,0.0,0.0
eftirbátr,0.0,0.0,0.0,0.0
ófagr,0.0,0.0,0.0,0.0
ógǫrla,0.0,0.0,0.0,0.0
hyrr,0.0,0.0,0.0,0.0
þundr,0.0,0.0,0.0,0.0
hafrbjarnarson,0.0,0.0,0.0,0.0
flaumr,0.0,0.0,0.0,0.0
lǫgskil,0.0,0.0,0.0,0.0
bolr,0.0,0.0,0.0,0.0
vinkona,0.0,0.0,0.0,0.0
brim,0.0,0.0,0.0,0.0
óþurft,0.0,0.0,0.0,0.0
vás,0.0,0.0,0.0,0.0
sikiley,0.0,0.0,0.0,0.0
þrota,0.0,0.0,0.0,0.0
snǽðingr,0.0,0.0,0.0,0.0
sakna,0.0,0.0,0.0,0.0
valk,0.0,0.0,0.0,0.0
hérvist,0.0,0.0,0.0,0.0
rekningr,0.0,0.0,0.0,0.0
friðmaðr,0.0,0.0,0.0,0.0
yfirgangr,0.0,0.0,0.0,0.0
ascanius,0.0,0.0,0.0,0.0
euander,0.0,0.0,0.0,0.0
auðsénn,0.0,0.0,0.0,0.0
hvelfa,0.0,0.0,0.0,0.0
ǿra,0.0,0.0,0.0,0.0
valssløngva,0.0,0.0,0.0,0.0
atlaga,0.0,0.0,0.0,0.0
vígligr,0.0,0.0,0.0,0.0
skǫpun,0.0,0.0,0.0,0.0
þrífaldr,0.0,0.0,0.0,0.0
steinþró,0.0,0.0,0.0,0.0
fúna,0.0,0.0,0.0,0.0
lassus,0.0,0.0,0.0,0.0
punktr,0.0,0.0,0.0,0.0
tengja,0.0,0.0,0.0,0.0
fyrirmaðr,0.0,0.0,0.0,0.0
viðsmjǫr,0.0,0.0,0.0,0.0
blótsskapr,0.0,0.0,0.0,0.0
eyland,0.0,0.0,0.0,0.0
óbyggð,0.0,0.0,0.0,0.0
fyrirburðr,0.0,0.0,0.0,0.0
grimmligr,0.0,0.0,0.0,0.0
eboracum,0.0,0.0,0.0,0.0
erkistóll,0.0,0.0,0.0,0.0
leil,0.0,0.0,0.0,0.0
einkamál,0.0,0.0,0.0,0.0
bretaherr,0.0,0.0,0.0,0.0
tiltak,0.0,0.0,0.0,0.0
ásjón,0.0,0.0,0.0,0.0
einstigi,0.0,0.0,0.0,0.0
mannsbarn,0.0,0.0,0.0,0.0
hrøkkva,0.0,0.0,0.0,0.0
ónauðigr,0.0,0.0,0.0,0.0
angr,0.0,0.0,0.0,0.0
jafnliga,0.0,0.0,0.0,0.0
hraustliga,0.0,0.0,0.0,0.0
alldjarfliga,0.0,0.0,0.0,0.0
olífutré,0.0,0.0,0.0,0.0
hneisa,0.0,0.0,0.0,0.0
ríkuliga,0.0,0.0,0.0,0.0
stólkonungr,0.0,0.0,0.0,0.0
fylgjari,0.0,0.0,0.0,0.0
náfrǽndi,0.0,0.0,0.0,0.0
fyrirsegja,0.0,0.0,0.0,0.0
albanja,0.0,0.0,0.0,0.0
fótgangandi,0.0,0.0,0.0,0.0
herbúnuðr,0.0,0.0,0.0,0.0
hjaltr,0.0,0.0,0.0,0.0
phrygja,0.0,0.0,0.0,0.0
riddarasveit,0.0,0.0,0.0,0.0
spanjaland,0.0,0.0,0.0,0.0
libya,0.0,0.0,0.0,0.0
fardrengr,0.0,0.0,0.0,0.0
skiparastefna,0.0,0.0,0.0,0.0
slǿgja,0.0,0.0,0.0,0.0
hǫndla,0.0,0.0,0.0,0.0
hlutlauss,0.0,0.0,0.0,0.0
jafnágǽtr,0.0,0.0,0.0,0.0
stórǽttaðr,0.0,0.0,0.0,0.0
náttlangr,0.0,0.0,0.0,0.0
stórrǽði,0.0,0.0,0.0,0.0
spurn,0.0,0.0,0.0,0.0
gǽrkveld,0.0,0.0,0.0,0.0
garðar,0.0,0.0,0.0,0.0
dauðamaðr,0.0,0.0,0.0,0.0
skytningr,0.0,0.0,0.0,0.0
ófǫgnuðr,0.0,0.0,0.0,0.0
skipstjórnarmaðr,0.0,0.0,0.0,0.0
forvitinn,0.0,0.0,0.0,0.0
árna,0.0,0.0,0.0,0.0
innsigla,0.0,0.0,0.0,0.0
ǫgmundarson,0.0,0.0,0.0,0.0
nautsfall,0.0,0.0,0.0,0.0
mǫrr,0.0,0.0,0.0,0.0
hǿns,0.0,0.0,0.0,0.0
sǫkóttr,0.0,0.0,0.0,0.0
girniligr,0.0,0.0,0.0,0.0
mannssal,0.0,0.0,0.0,0.0
brǫgðóttr,0.0,0.0,0.0,0.0
ólífismaðr,0.0,0.0,0.0,0.0
ósannr,0.0,0.0,0.0,0.0
hróaldsson,0.0,0.0,0.0,0.0
þyrnifótr,0.0,0.0,0.0,0.0
þǫgull,0.0,0.0,0.0,0.0
allþungr,0.0,0.0,0.0,0.0
smáskip,0.0,0.0,0.0,0.0
róðrarferja,0.0,0.0,0.0,0.0
tilkall,0.0,0.0,0.0,0.0
hernuminn,0.0,0.0,0.0,0.0
frǽndaráð,0.0,0.0,0.0,0.0
ofkapp,0.0,0.0,0.0,0.0
ómǽtr,0.0,0.0,0.0,0.0
arfgengr,0.0,0.0,0.0,0.0
liðsemð,0.0,0.0,0.0,0.0
óvitandi,0.0,0.0,0.0,0.0
geldfé,0.0,0.0,0.0,0.0
kvennagyðja,0.0,0.0,0.0,0.0
grennd,0.0,0.0,0.0,0.0
innyfli,0.0,0.0,0.0,0.0
biðill,0.0,0.0,0.0,0.0
halfvirði,0.0,0.0,0.0,0.0
íðn,0.0,0.0,0.0,0.0
vina,0.0,0.0,0.0,0.0
athygli,0.0,0.0,0.0,0.0
gǿla,0.0,0.0,0.0,0.0
íhuga,0.0,0.0,0.0,0.0
raust,0.0,0.0,0.0,0.0
allfagr,0.0,0.0,0.0,0.0
ámǽli,0.0,0.0,0.0,0.0
sorgfullr,0.0,0.0,0.0,0.0
fyrirǽtla,0.0,0.0,0.0,0.0
gneisti,0.0,0.0,0.0,0.0
óverðugr,0.0,0.0,0.0,0.0
ǫllungis,0.0,0.0,0.0,0.0
áðren,0.0,0.0,0.0,0.0
gnúpsdalr,0.0,0.0,0.0,0.0
hagbarðr,0.0,0.0,0.0,0.0
lýti,0.0,0.0,0.0,0.0
tilrǽði,0.0,0.0,0.0,0.0
málóði,0.0,0.0,0.0,0.0
bǫrkr,0.0,0.0,0.0,0.0
holmbersi,0.0,0.0,0.0,0.0
tíðrǿddr,0.0,0.0,0.0,0.0
kvennkostr,0.0,0.0,0.0,0.0
hvaðanǽva,0.0,0.0,0.0,0.0
spor,0.0,0.0,0.0,0.0
sǫðulreiði,0.0,0.0,0.0,0.0
óvarligr,0.0,0.0,0.0,0.0
fyririnnan,0.0,0.0,0.0,0.0
spákonufell,0.0,0.0,0.0,0.0
fljótr,0.0,0.0,0.0,0.0
vandhǿfi,0.0,0.0,0.0,0.0
rjúka,0.0,0.0,0.0,0.0
formáli,0.0,0.0,0.0,0.0
sverðsoddr,0.0,0.0,0.0,0.0
pái,0.0,0.0,0.0,0.0
saurigr,0.0,0.0,0.0,0.0
þjóhnappr,0.0,0.0,0.0,0.0
knésbót,0.0,0.0,0.0,0.0
meiðing,0.0,0.0,0.0,0.0
brautfǫr,0.0,0.0,0.0,0.0
bitra,0.0,0.0,0.0,0.0
ver,0.0,0.0,0.0,0.0
ørendlauss,0.0,0.0,0.0,0.0
hǫskuldr,0.0,0.0,0.0,0.0
grautr,0.0,0.0,0.0,0.0
mannheill,0.0,0.0,0.0,0.0
samsumars,0.0,0.0,0.0,0.0
skyrta,0.0,0.0,0.0,0.0
hróp,0.0,0.0,0.0,0.0
søkkvaþ,0.0,0.0,0.0,0.0
hǫfðingjaskifti,0.0,0.0,0.0,0.0
alllítt,0.0,0.0,0.0,0.0
vanbúinn,0.0,0.0,0.0,0.0
lýja,0.0,0.0,0.0,0.0
meizl,0.0,0.0,0.0,0.0
slátr,0.0,0.0,0.0,0.0
landtaka,0.0,0.0,0.0,0.0
ríta,0.0,0.0,0.0,0.0
stuttliga,0.0,0.0,0.0,0.0
vigr,0.0,0.0,0.0,0.0
kvennskǫrungr,0.0,0.0,0.0,0.0
fjárhagr,0.0,0.0,0.0,0.0
orðrómr,0.0,0.0,0.0,0.0
menntr,0.0,0.0,0.0,0.0
flutning,0.0,0.0,0.0,0.0
iðn,0.0,0.0,0.0,0.0
áhǫfn,0.0,0.0,0.0,0.0
rausnarmaðr,0.0,0.0,0.0,0.0
fengr,0.0,0.0,0.0,0.0
málamaðr,0.0,0.0,0.0,0.0
nágranni,0.0,0.0,0.0,0.0
dofna,0.0,0.0,0.0,0.0
margrǿddr,0.0,0.0,0.0,0.0
hvarf,0.0,0.0,0.0,0.0
fjárreiða,0.0,0.0,0.0,0.0
búi,0.0,0.0,0.0,0.0
hetta,0.0,0.0,0.0,0.0
lǫgvǫrn,0.0,0.0,0.0,0.0
sannreyna,0.0,0.0,0.0,0.0
afburðr,0.0,0.0,0.0,0.0
laug,0.0,0.0,0.0,0.0
stefnufǫr,0.0,0.0,0.0,0.0
hǿgja,0.0,0.0,0.0,0.0
seimr,0.0,0.0,0.0,0.0
melsland,0.0,0.0,0.0,0.0
íslandshaf,0.0,0.0,0.0,0.0
liðsafli,0.0,0.0,0.0,0.0
mǽgja,0.0,0.0,0.0,0.0
dimma,0.0,0.0,0.0,0.0
fólska,0.0,0.0,0.0,0.0
slǿgð,0.0,0.0,0.0,0.0
várkunn,0.0,0.0,0.0,0.0
fésekð,0.0,0.0,0.0,0.0
vinsǽlð,0.0,0.0,0.0,0.0
misjafn,0.0,0.0,0.0,0.0
jafnaðarmaðr,0.0,0.0,0.0,0.0
heimskligr,0.0,0.0,0.0,0.0
hǿla,0.0,0.0,0.0,0.0
óríkr,0.0,0.0,0.0,0.0
allilla,0.0,0.0,0.0,0.0
spotta,0.0,0.0,0.0,0.0
orkney,0.0,0.0,0.0,0.0
hildir,0.0,0.0,0.0,0.0
faðmlag,0.0,0.0,0.0,0.0
ágǽtismaðr,0.0,0.0,0.0,0.0
góðfýsi,0.0,0.0,0.0,0.0
sǽlligr,0.0,0.0,0.0,0.0
hǫfnun,0.0,0.0,0.0,0.0
evangelista,0.0,0.0,0.0,0.0
getnuðr,0.0,0.0,0.0,0.0
hversdagsligr,0.0,0.0,0.0,0.0
yfirligr,0.0,0.0,0.0,0.0
skuggsjá,0.0,0.0,0.0,0.0
hvíglíkr,0.0,0.0,0.0,0.0
hreinsun,0.0,0.0,0.0,0.0
friðsemi,0.0,0.0,0.0,0.0
heilagleikr,0.0,0.0,0.0,0.0
sýniligr,0.0,0.0,0.0,0.0
áminna,0.0,0.0,0.0,0.0
efling,0.0,0.0,0.0,0.0
miskunnsamliga,0.0,0.0,0.0,0.0
tǿkiligr,0.0,0.0,0.0,0.0
meinmǽli,0.0,0.0,0.0,0.0
hvénǽr,0.0,0.0,0.0,0.0
þrifsamligr,0.0,0.0,0.0,0.0
þekkiligr,0.0,0.0,0.0,0.0
ofdirfð,0.0,0.0,0.0,0.0
leiðrétting,0.0,0.0,0.0,0.0
himnaríki,0.0,0.0,0.0,0.0
apostolus,0.0,0.0,0.0,0.0
lengð,0.0,0.0,0.0,0.0
hreinleikr,0.0,0.0,0.0,0.0
fyrirbúa,0.0,0.0,0.0,0.0
þarflauss,0.0,0.0,0.0,0.0
sameiginn,0.0,0.0,0.0,0.0
mǫlr,0.0,0.0,0.0,0.0
sparliga,0.0,0.0,0.0,0.0
beiðni,0.0,0.0,0.0,0.0
il,0.0,0.0,0.0,0.0
veggirni,0.0,0.0,0.0,0.0
síngirni,0.0,0.0,0.0,0.0
ósǿrr,0.0,0.0,0.0,0.0
fákunnigr,0.0,0.0,0.0,0.0
skrǫkváttr,0.0,0.0,0.0,0.0
vesalligr,0.0,0.0,0.0,0.0
brǽði,0.0,0.0,0.0,0.0
bróðurligr,0.0,0.0,0.0,0.0
hǫfuðlǫstr,0.0,0.0,0.0,0.0
kvistr,0.0,0.0,0.0,0.0
óstilltr,0.0,0.0,0.0,0.0
fýsi,0.0,0.0,0.0,0.0
át,0.0,0.0,0.0,0.0
ǽtni,0.0,0.0,0.0,0.0
óstaðfesti,0.0,0.0,0.0,0.0
offylli,0.0,0.0,0.0,0.0
slaug,0.0,0.0,0.0,0.0
ómegin,0.0,0.0,0.0,0.0
teyging,0.0,0.0,0.0,0.0
órói,0.0,0.0,0.0,0.0
fyrirganga,0.0,0.0,0.0,0.0
facere,0.0,0.0,0.0,0.0
bonus,0.0,0.0,0.0,0.0
stilliliga,0.0,0.0,0.0,0.0
dies,0.0,0.0,0.0,0.0
exsultare,0.0,0.0,0.0,0.0
fyrirspá,0.0,0.0,0.0,0.0
veinun,0.0,0.0,0.0,0.0
dýrliga,0.0,0.0,0.0,0.0
langfaðir,0.0,0.0,0.0,0.0
vei,0.0,0.0,0.0,0.0
quis,0.0,0.0,0.0,0.0
veslingr,0.0,0.0,0.0,0.0
burðartíð,0.0,0.0,0.0,0.0
ofdramb,0.0,0.0,0.0,0.0
húsl,0.0,0.0,0.0,0.0
ósiðr,0.0,0.0,0.0,0.0
réttvíss,0.0,0.0,0.0,0.0
málugr,0.0,0.0,0.0,0.0
manntal,0.0,0.0,0.0,0.0
galilaea,0.0,0.0,0.0,0.0
gnógliga,0.0,0.0,0.0,0.0
afgerð,0.0,0.0,0.0,0.0
útlagr,0.0,0.0,0.0,0.0
gløggr,0.0,0.0,0.0,0.0
framarla,0.0,0.0,0.0,0.0
hnekkja,0.0,0.0,0.0,0.0
landvegr,0.0,0.0,0.0,0.0
her,0.0,0.0,0.0,0.0
noregskonungr,0.0,0.0,0.0,0.0
verkr,0.0,0.0,0.0,0.0
útarliga,0.0,0.0,0.0,0.0
afklǽða,0.0,0.0,0.0,0.0
rið,0.0,0.0,0.0,0.0
ofláti,0.0,0.0,0.0,0.0
órrǽði,0.0,0.0,0.0,0.0
geitaskarð,0.0,0.0,0.0,0.0
dyngjuveggr,0.0,0.0,0.0,0.0
søkkvir,0.0,0.0,0.0,0.0
trog,0.0,0.0,0.0,0.0
flimta,0.0,0.0,0.0,0.0
tollr,0.0,0.0,0.0,0.0
sjalfráði,0.0,0.0,0.0,0.0
meðallag,0.0,0.0,0.0,0.0
nøkkur,0.0,0.0,0.0,0.0
sáld,0.0,0.0,0.0,0.0
olpa,0.0,0.0,0.0,0.0
akkerisfrakki,0.0,0.0,0.0,0.0
olpumaðr,0.0,0.0,0.0,0.0
akkerisfrakkr,0.0,0.0,0.0,0.0
hnakkmiði,0.0,0.0,0.0,0.0
hirðsveit,0.0,0.0,0.0,0.0
norðri,0.0,0.0,0.0,0.0
afhendr,0.0,0.0,0.0,0.0
ógǫrr,0.0,0.0,0.0,0.0
iðja,0.0,0.0,0.0,0.0
fjón,0.0,0.0,0.0,0.0
fǿrð,0.0,0.0,0.0,0.0
upplenzkr,0.0,0.0,0.0,0.0
ofmikill,0.0,0.0,0.0,0.0
jarðarmen,0.0,0.0,0.0,0.0
eldiviðr,0.0,0.0,0.0,0.0
tendra,0.0,0.0,0.0,0.0
vitka,0.0,0.0,0.0,0.0
rauðskeggjaðr,0.0,0.0,0.0,0.0
illmannligr,0.0,0.0,0.0,0.0
laxárdalr,0.0,0.0,0.0,0.0
sprund,0.0,0.0,0.0,0.0
fjándligr,0.0,0.0,0.0,0.0
konungsgifta,0.0,0.0,0.0,0.0
reiðuligr,0.0,0.0,0.0,0.0
kalekr,0.0,0.0,0.0,0.0
elfi,0.0,0.0,0.0,0.0
landsendir,0.0,0.0,0.0,0.0
ullstrengr,0.0,0.0,0.0,0.0
ers,0.0,0.0,0.0,0.0
stórmannligr,0.0,0.0,0.0,0.0
ríkdómr,0.0,0.0,0.0,0.0
knýja,0.0,0.0,0.0,0.0
skinnstakkr,0.0,0.0,0.0,0.0
saxakonungr,0.0,0.0,0.0,0.0
flagð,0.0,0.0,0.0,0.0
mǫttull,0.0,0.0,0.0,0.0
kunnliga,0.0,0.0,0.0,0.0
nigra,0.0,0.0,0.0,0.0
archistratus,0.0,0.0,0.0,0.0
mágsemð,0.0,0.0,0.0,0.0
hnot,0.0,0.0,0.0,0.0
skjalgsson,0.0,0.0,0.0,0.0
kverk,0.0,0.0,0.0,0.0
skjalgr,0.0,0.0,0.0,0.0
fasti,0.0,0.0,0.0,0.0
hosa,0.0,0.0,0.0,0.0
allvaldr,0.0,0.0,0.0,0.0
vitrligr,0.0,0.0,0.0,0.0
kolbjǫrn,0.0,0.0,0.0,0.0
fríðleikr,0.0,0.0,0.0,0.0
ríklundaðr,0.0,0.0,0.0,0.0
forgǫngumaðr,0.0,0.0,0.0,0.0
sýrr,0.0,0.0,0.0,0.0
dofrafjall,0.0,0.0,0.0,0.0
guðrún,0.0,0.0,0.0,0.0
rein,0.0,0.0,0.0,0.0
bukkr,0.0,0.0,0.0,0.0
hallkell,0.0,0.0,0.0,0.0
atlason,0.0,0.0,0.0,0.0
svínafell,0.0,0.0,0.0,0.0
ǫlbogi,0.0,0.0,0.0,0.0
talknafjǫrðr,0.0,0.0,0.0,0.0
minnigr,0.0,0.0,0.0,0.0
blak,0.0,0.0,0.0,0.0
aegidius,0.0,0.0,0.0,0.0
krákr,0.0,0.0,0.0,0.0
þórarinsson,0.0,0.0,0.0,0.0
þórolfsdóttir,0.0,0.0,0.0,0.0
vestfirðingafjórðungr,0.0,0.0,0.0,0.0
braut,0.0,0.0,0.0,0.0
fararskjóti,0.0,0.0,0.0,0.0
fiski,0.0,0.0,0.0,0.0
jónsson,0.0,0.0,0.0,0.0
friðkaup,0.0,0.0,0.0,0.0
corpus,0.0,0.0,0.0,0.0
takmark,0.0,0.0,0.0,0.0
afhǫgg,0.0,0.0,0.0,0.0
þrjátíu,0.0,0.0,0.0,0.0
dómadagr,0.0,0.0,0.0,0.0
óttusǫngr,0.0,0.0,0.0,0.0
molka,0.0,0.0,0.0,0.0
liðsinni,0.0,0.0,0.0,0.0
kampr,0.0,0.0,0.0,0.0
grímstunga,0.0,0.0,0.0,0.0
haustboð,0.0,0.0,0.0,0.0
knǫttr,0.0,0.0,0.0,0.0
ávaldr,0.0,0.0,0.0,0.0
mársstaðir,0.0,0.0,0.0,0.0
surtr,0.0,0.0,0.0,0.0
ótrúligr,0.0,0.0,0.0,0.0
breytni,0.0,0.0,0.0,0.0
kveykva,0.0,0.0,0.0,0.0
njótr,0.0,0.0,0.0,0.0
skattland,0.0,0.0,0.0,0.0
hlín,0.0,0.0,0.0,0.0
drúpa,0.0,0.0,0.0,0.0
orf,0.0,0.0,0.0,0.0
fley,0.0,0.0,0.0,0.0
lengstum,0.0,0.0,0.0,0.0
yngvifreyr,0.0,0.0,0.0,0.0
sǽmingr,0.0,0.0,0.0,0.0
halfdanarson,0.0,0.0,0.0,0.0
lagasetning,0.0,0.0,0.0,0.0
hallsson,0.0,0.0,0.0,0.0
sannfróðr,0.0,0.0,0.0,0.0
landnorðr,0.0,0.0,0.0,0.0
svartahaf,0.0,0.0,0.0,0.0
stórherað,0.0,0.0,0.0,0.0
vanaheimr,0.0,0.0,0.0,0.0
ásgarðr,0.0,0.0,0.0,0.0
falsa,0.0,0.0,0.0,0.0
hofgoði,0.0,0.0,0.0,0.0
gefjun,0.0,0.0,0.0,0.0
bragi,0.0,0.0,0.0,0.0
ljóð,0.0,0.0,0.0,0.0
heiti,0.0,0.0,0.0,0.0
oka,0.0,0.0,0.0,0.0
timbrstokkr,0.0,0.0,0.0,0.0
undirskemma,0.0,0.0,0.0,0.0
framgengr,0.0,0.0,0.0,0.0
vana,0.0,0.0,0.0,0.0
austanverðr,0.0,0.0,0.0,0.0
sólarfall,0.0,0.0,0.0,0.0
mara,0.0,0.0,0.0,0.0
hulð,0.0,0.0,0.0,0.0
árferð,0.0,0.0,0.0,0.0
landherr,0.0,0.0,0.0,0.0
dómarr,0.0,0.0,0.0,0.0
loki,0.0,0.0,0.0,0.0
gotland,0.0,0.0,0.0,0.0
nǫrvi,0.0,0.0,0.0,0.0
ferma,0.0,0.0,0.0,0.0
áðan,0.0,0.0,0.0,0.0
dísablót,0.0,0.0,0.0,0.0
arinn,0.0,0.0,0.0,0.0
fjallvegr,0.0,0.0,0.0,0.0
fjaðrendaland,0.0,0.0,0.0,0.0
heraðskonungr,0.0,0.0,0.0,0.0
sveinaleikr,0.0,0.0,0.0,0.0
steikja,0.0,0.0,0.0,0.0
skriða,0.0,0.0,0.0,0.0
full,0.0,0.0,0.0,0.0
bragafull,0.0,0.0,0.0,0.0
huga,0.0,0.0,0.0,0.0
varhugi,0.0,0.0,0.0,0.0
stallari,0.0,0.0,0.0,0.0
ólafskirkja,0.0,0.0,0.0,0.0
ljóri,0.0,0.0,0.0,0.0
landsbók,0.0,0.0,0.0,0.0
þingsstaðr,0.0,0.0,0.0,0.0
mang,0.0,0.0,0.0,0.0
jólatíð,0.0,0.0,0.0,0.0
lófatak,0.0,0.0,0.0,0.0
rupla,0.0,0.0,0.0,0.0
hvinnska,0.0,0.0,0.0,0.0
sandbrú,0.0,0.0,0.0,0.0
eplagarðr,0.0,0.0,0.0,0.0
landráðasǫk,0.0,0.0,0.0,0.0
eldhús,0.0,0.0,0.0,0.0
kerti,0.0,0.0,0.0,0.0
baðstofa,0.0,0.0,0.0,0.0
varzla,0.0,0.0,0.0,0.0
ertr,0.0,0.0,0.0,0.0
hafskip,0.0,0.0,0.0,0.0
þjófssǫk,0.0,0.0,0.0,0.0
strǽtiskaup,0.0,0.0,0.0,0.0
óneyta,0.0,0.0,0.0,0.0
merkrkaup,0.0,0.0,0.0,0.0
hǫfuðkirkja,0.0,0.0,0.0,0.0
ódǿmðr,0.0,0.0,0.0,0.0
vitund,0.0,0.0,0.0,0.0
fartekja,0.0,0.0,0.0,0.0
kaupmáli,0.0,0.0,0.0,0.0
ofhlaða,0.0,0.0,0.0,0.0
skutstafn,0.0,0.0,0.0,0.0
þungi,0.0,0.0,0.0,0.0
fǽreyjar,0.0,0.0,0.0,0.0
sǽvarfall,0.0,0.0,0.0,0.0
yfirburðr,0.0,0.0,0.0,0.0
bunki,0.0,0.0,0.0,0.0
landfestr,0.0,0.0,0.0,0.0
lunderni,0.0,0.0,0.0,0.0
bátfestr,0.0,0.0,0.0,0.0
bátleysi,0.0,0.0,0.0,0.0
kló,0.0,0.0,0.0,0.0
hǫfuðbenda,0.0,0.0,0.0,0.0
stjórnborði,0.0,0.0,0.0,0.0
gall,0.0,0.0,0.0,0.0
ormsbit,0.0,0.0,0.0,0.0
hani,0.0,0.0,0.0,0.0
kólna,0.0,0.0,0.0,0.0
hveitjakr,0.0,0.0,0.0,0.0
centaurea,0.0,0.0,0.0,0.0
feniculum,0.0,0.0,0.0,0.0
minta,0.0,0.0,0.0,0.0
flugdýr,0.0,0.0,0.0,0.0
mirra,0.0,0.0,0.0,0.0
lunga,0.0,0.0,0.0,0.0
svíða,0.0,0.0,0.0,0.0
sannspyrja,0.0,0.0,0.0,0.0
ribbungr,0.0,0.0,0.0,0.0
gǽfumaðr,0.0,0.0,0.0,0.0
vígsla,0.0,0.0,0.0,0.0
passía,0.0,0.0,0.0,0.0
fagrligr,0.0,0.0,0.0,0.0
glósa,0.0,0.0,0.0,0.0
þýðask,0.0,0.0,0.0,0.0
hreinsanarstaðr,0.0,0.0,0.0,0.0
pyttr,0.0,0.0,0.0,0.0
vitran,0.0,0.0,0.0,0.0
valfǫðr,0.0,0.0,0.0,0.0
tól,0.0,0.0,0.0,0.0
þurs,0.0,0.0,0.0,0.0
reginn,0.0,0.0,0.0,0.0
lá,0.0,0.0,0.0,0.0
gildi,0.0,0.0,0.0,0.0
aldinn,0.0,0.0,0.0,0.0
hǫðr,0.0,0.0,0.0,0.0
súga,0.0,0.0,0.0,0.0
geyja,0.0,0.0,0.0,0.0
gnipahellir,0.0,0.0,0.0,0.0
fiǫlð,0.0,0.0,0.0,0.0
ragnarǫk,0.0,0.0,0.0,0.0
sigtívar,0.0,0.0,0.0,0.0
rata,0.0,0.0,0.0,0.0
geisa,0.0,0.0,0.0,0.0
fliúga,0.0,0.0,0.0,0.0
ósáinn,0.0,0.0,0.0,0.0
bǫl,0.0,0.0,0.0,0.0
dimmr,0.0,0.0,0.0,0.0
tortíma,0.0,0.0,0.0,0.0
vígaferði,0.0,0.0,0.0,0.0
frostuþingsbók,0.0,0.0,0.0,0.0
miðfǫstuþing,0.0,0.0,0.0,0.0
raumsdalr,0.0,0.0,0.0,0.0
sifjaðr,0.0,0.0,0.0,0.0
háreysti,0.0,0.0,0.0,0.0
þingvíti,0.0,0.0,0.0,0.0
dómrof,0.0,0.0,0.0,0.0
frýja,0.0,0.0,0.0,0.0
aflaga,0.0,0.0,0.0,0.0
hylla,0.0,0.0,0.0,0.0
útanfylkis,0.0,0.0,0.0,0.0
samband,0.0,0.0,0.0,0.0
bǿnahald,0.0,0.0,0.0,0.0
ørendreki,0.0,0.0,0.0,0.0
lýðskylda,0.0,0.0,0.0,0.0
brǿðrungr,0.0,0.0,0.0,0.0
faðerni,0.0,0.0,0.0,0.0
brǿðrasynir,0.0,0.0,0.0,0.0
systkinasonr,0.0,0.0,0.0,0.0
konungaǽtt,0.0,0.0,0.0,0.0
nǽrmeir,0.0,0.0,0.0,0.0
sáluhjǫlp,0.0,0.0,0.0,0.0
óborinn,0.0,0.0,0.0,0.0
lýðskyldr,0.0,0.0,0.0,0.0
fyrnska,0.0,0.0,0.0,0.0
stafnasmiðr,0.0,0.0,0.0,0.0
filungr,0.0,0.0,0.0,0.0
kjǫlr,0.0,0.0,0.0,0.0
herǫr,0.0,0.0,0.0,0.0
fyrirskjóta,0.0,0.0,0.0,0.0
leiðangrsfall,0.0,0.0,0.0,0.0
vistataka,0.0,0.0,0.0,0.0
hamla,0.0,0.0,0.0,0.0
stálhúfa,0.0,0.0,0.0,0.0
folkvápn,0.0,0.0,0.0,0.0
mundriði,0.0,0.0,0.0,0.0
reiðskjótaboð,0.0,0.0,0.0,0.0
bǿnastaðr,0.0,0.0,0.0,0.0
þýfska,0.0,0.0,0.0,0.0
hýsa,0.0,0.0,0.0,0.0
sárbót,0.0,0.0,0.0,0.0
návistarmaðr,0.0,0.0,0.0,0.0
frǽndbót,0.0,0.0,0.0,0.0
vanliga,0.0,0.0,0.0,0.0
hagligr,0.0,0.0,0.0,0.0
ákváma,0.0,0.0,0.0,0.0
réttvísi,0.0,0.0,0.0,0.0
lifna,0.0,0.0,0.0,0.0
spjótsskaft,0.0,0.0,0.0,0.0
fǫðurfrǽndi,0.0,0.0,0.0,0.0
eindaga,0.0,0.0,0.0,0.0
fjárhald,0.0,0.0,0.0,0.0
meinleiki,0.0,0.0,0.0,0.0
sundra,0.0,0.0,0.0,0.0
fǫðurfaðir,0.0,0.0,0.0,0.0
ǽttkvísl,0.0,0.0,0.0,0.0
friðludóttir,0.0,0.0,0.0,0.0
kvísl,0.0,0.0,0.0,0.0
arfsvik,0.0,0.0,0.0,0.0
lǫggjǫf,0.0,0.0,0.0,0.0
sjaund,0.0,0.0,0.0,0.0
ómagaeyrir,0.0,0.0,0.0,0.0
jarðarleiga,0.0,0.0,0.0,0.0
tíundargjǫf,0.0,0.0,0.0,0.0
taumburðr,0.0,0.0,0.0,0.0
